차종코드(표준),판매지역,판매국가,원인부품(5),현상코드,현상명,사용일수,주행거리(km로 환산),특이사항,고장,원인부품숫자
(MD) AVANTE MD [SD],북미,미국,COVER ASSY-FR CONSOL,Q51,소음/이음_가/감속시,391,18004,"[C]CUSTOMER STATES TRIM PIECE AROUND RADIO IS PEELING UP ON THE TOP BY THE AIR VENT. SOP HERE.
[T]REPLACED AIR VENT TRIM. 84756R0R
[S]INSPECTED AND VERIFIED CUSTOMER CONCERN
[C]CUSTOMER STATES TRIM PIECE AROUND RADIO IS PEELING UP ON THE TOP BY THE AIR VENT. SOP HERE.
[T]REPLACED AIR VENT TRIM. 84756R0R
[S]INSPECTED AND VERIFIED CUSTOMER CONCERN
",소음 관련,6
(MD) AVANTE MD [SD],북미,미국,COVER ASSY-FR CONSOL,Q52,소음/이음_공회전시,806,28242,"[C]CUSTOMER STATE THE TRIAM PANLE ISNT SITTING UP RIGHT AGANST THE RADIO
[T]REPLACED GARNISH ASSY FITS TO FACTORY SPEC.
[S]UPON INSPECTION PANEL WILL NOT FIT TIGHT
[C]CUSTOMER STATE THE TRIAM PANLE ISNT SITTING UP RIGHT AGANST THE RADIO
[T]REPLACED GARNISH ASSY FITS TO FACTORY SPEC.
[S]UPON INSPECTION PANEL WILL NOT FIT TIGHT
",소음 관련,6
(MD) AVANTE MD [SD],북미,미국,COVER ASSY-FR CONSOL,Q55,소음/이음_주행중,745,37942,"[C]10 CUSTOMER STATES THAT  DASHBOARD  POOR APPEARANCE PLEASE CHECK AND ADVISED
[T]RF DASH FACIA CENTER PANEL WARP 84756R0R 0.2 20 REPLACE RF DASH FACIA CENTER SIDE PANEL (RH) 84756R0R 0.2
[S]RF DASH FACIA CENTER PANEL WARP
[C]10 CUSTOMER STATES THAT  DASHBOARD  POOR APPEARANCE PLEASE CHECK AND ADVISED
[T]RF DASH FACIA CENTER PANEL WARP 84756R0R 0.2 20 REPLACE RF DASH FACIA CENTER SIDE PANEL (RH) 84756R0R 0.2
[S]RF DASH FACIA CENTER PANEL WARP
",소음 관련,6
(MD) AVANTE MD [SD],북미,미국,COVER ASSY-FR CONSOL,Q57,소음/이음_작동시,1002,40493,"[C]INTERIOR TRIM CUSTOMER STATES PASS SIDE LEFT VENT NOT SITTING FLUSH. PART IS IN STOCK. PART NUMBER 84795.3XAA0.S A5.
[T]REPLACED RIGHT FRONT INNER VENT ASSEMBLY.
[S]VERIFIED CONCERN. FOUND RIGHT FRONT INNER VENT DEFORMED NOT ALLOWING PART TO SIT FLUSH.
[C]INTERIOR TRIM CUSTOMER STATES PASS SIDE LEFT VENT NOT SITTING FLUSH. PART IS IN STOCK. PART NUMBER 84795.3XAA0.S A5.
[T]REPLACED RIGHT FRONT INNER VENT ASSEMBLY.
[S]VERIFIED CONCERN. FOUND RIGHT FRONT INNER VENT DEFORMED NOT ALLOWING PART TO SIT FLUSH.
",소음 관련,6
(TFE) K5 HEV [TB],북미,미국,PANEL ASSY-CTR FACIA,Q57,소음/이음_작동시,475,30415,"[T]CONDITION: CUSTOMER STATES CLIMATE CONTROL PANEL DELAMINATING NEAR LOWER EDGE, CK & ADV |     CAUSE: TRIM PANEL FINISH DELAMINATING/SEAPARATING | CORRECTION: REPLACED TRIM PANEL
[T]CAUSE: TRIM PANEL FINISH DELAMINATING/SEAPARATING | CORRECTION: REPLACED TRIM PANEL
[S]CONDITION: CUSTOMER STATES CLIMATE CONTROL PANEL DELAMINATING NEAR LOWER EDGE, CK & ADV |
",소음 관련,3
(UD) AVANTE MD [TC],북미,미국,HOUSING ASSY-GL/BOX,Q55,소음/이음_주행중,12,558,"[C]CUSTOMER STATES THERE IS A RATTLE IN THE DASH FROM RADIO TO PASSENGER SIDE WHEN GOING OVER BUMPS AT SLOWER SPEEDS
[T]TECH ADJUSTED GLOVE BOX AND TESTED ALL OK AT THIS TIME
[S]TECH FOUND RATTLE COMING FROM MISALIGNED GLOVE BOX . NEED ADJUSTMENT.
[C]CUSTOMER STATES THERE IS A RATTLE IN THE DASH FROM RADIO TO PASSENGER SIDE WHEN GOING OVER BUMPS AT SLOWER SPEEDS
[T]TECH ADJUSTED GLOVE BOX AND TESTED ALL OK AT THIS TIME
[S]TECH FOUND RATTLE COMING FROM MISALIGNED GLOVE BOX . NEED ADJUSTMENT.
",소음 관련,4
(UD) AVANTE MD [TC],북미,미국,HOUSING ASSY-GL/BOX,Q55,소음/이음_주행중,47,1984,"[C]CUSTOMER STATES THERE IS A NOISE FROM THE DASHBOARD AREA ON THE PASSENGER SIDE INTERMITTENTLY SOUNDS LIKE SOMETHING IS LOOSE
[T]REMOVED GLOVE BOX AND ADJUSTED PLUNGER AND ADDED FOAM PADDING TO THE BRACKET FOR PLUNGER NOISE NO LONGER PRESENT
[S]FOUND THE PLUNGER THAT SLOWS THE GLOVEBOX WHEN OPENING WAS LOOSE
[C]CUSTOMER STATES THERE IS A NOISE FROM THE DASHBOARD AREA ON THE PASSENGER SIDE INTERMITTENTLY SOUNDS LIKE SOMETHING IS LOOSE
[T]REMOVED GLOVE BOX AND ADJUSTED PLUNGER AND ADDED FOAM PADDING TO THE BRACKET FOR PLUNGER NOISE NO LONGER PRESENT
[S]FOUND THE PLUNGER THAT SLOWS THE GLOVEBOX WHEN OPENING WAS LOOSE
",소음 관련,4
(UD) AVANTE MD [TC],북미,미국,HOUSING ASSY-GL/BOX,Q55,소음/이음_주행중,812,36003,"[C]CUSTOMER STATES RATTLE FROM RIGHT FRONT. NEEDS NEW GLOVE BOX.
[T]REPLACE WITH SOP GLOVE BOX. REPLACED GLOVE BOX.
[S]RATTLE FROM RIGHT FRONT. NEEDS NEW GLOVE BOX.
[C]CUSTOMER STATES RATTLE FROM RIGHT FRONT. NEEDS NEW GLOVE BOX.
[T]REPLACE WITH SOP GLOVE BOX. REPLACED GLOVE BOX.
[S]RATTLE FROM RIGHT FRONT. NEEDS NEW GLOVE BOX.
",소음 관련,4
(UD) AVANTE MD [TC],북미,미국,HOUSING ASSY-GL/BOX,Q55,소음/이음_주행중,655,49463,"[C]CUSTOMER STATES RATTLE IN DASH PLEASE CHECK AND ADVISE
[T]X   REPLACED GLOVE BOX   X
[S]EXCESSIVE CLEARANCE ON GLOVE BOX
[C]CUSTOMER STATES RATTLE IN DASH PLEASE CHECK AND ADVISE
[T]X   REPLACED GLOVE BOX   X
[S]EXCESSIVE CLEARANCE ON GLOVE BOX
",소음 관련,4
(UD) AVANTE MD [TC],북미,미국,HOUSING ASSY-GL/BOX,Q55,소음/이음_주행중,266,18796,"[C]CUSTOMER STATES THERE IS A RATTLE IN THE PASSENGER SIDE DASH CUSTOMER SATS THE RATTLE HAS BEEN THERE SINCE AUGUST OF 2015 ONLY ON BUMPY ROADS
[T]ADDED FOAM ISOLATION PADS TO GLOVE BOX AND ADJUSTED AND NOISE FROM GLOVE BOX IS GONE AT THIS TIME
[S]FOUND RATTLE COMING FROM THE GLOVE BOX HOUSING AND NEEDS ADJUSTMENT TO STOP THE RATTLING
[C]CUSTOMER STATES THERE IS A RATTLE IN THE PASSENGER SIDE DASH CUSTOMER SATS THE RATTLE HAS BEEN THERE SINCE AUGUST OF 2015 ONLY ON BUMPY ROADS
[T]ADDED FOAM ISOLATION PADS TO GLOVE BOX AND ADJUSTED AND NOISE FROM GLOVE BOX IS GONE AT THIS TIME
[S]FOUND RATTLE COMING FROM THE GLOVE BOX HOUSING AND NEEDS ADJUSTMENT TO STOP THE RATTLING
",소음 관련,4
(UD) AVANTE MD [TC],북미,미국,HOUSING ASSY-GL/BOX,Q55,소음/이음_주행중,293,15541,"[C]GUEST STATESNOISE FROM DASH NEED TO ROAD TEST WITH TECH.
[T]REPL GLOVE BOX FOR OCCAISIONAL RATTLE FROM MECHANISM
[S]ASSEMBLY INSIDE BOX RATTLING OVER BUMPS MAKING NOISE
[C]GUEST STATESNOISE FROM DASH NEED TO ROAD TEST WITH TECH.
[T]REPL GLOVE BOX FOR OCCAISIONAL RATTLE FROM MECHANISM
[S]ASSEMBLY INSIDE BOX RATTLING OVER BUMPS MAKING NOISE
",소음 관련,4
(UD) AVANTE MD [TC],북미,미국,HOUSING ASSY-GL/BOX,Q56,소음/이음_개폐시,125,2866,"[C]CUSTOMER STATES THE GLOVE BOX HAS A DISTORTION ON CORNER
[T]VERIFY CONCERN, REPLACE GLOVE BOX NOW SITS AND LATCHES CORRECTLY AS DESIGNED
[S]INSPECTION FOUND GLOVE BOX DISTORTED AND WOULD NOT SIT FLUSH AGAINST DASH UNDER DIFFERENT TEMPERATURES.
[C]CUSTOMER STATES THE GLOVE BOX HAS A DISTORTION ON CORNER
[T]VERIFY CONCERN, REPLACE GLOVE BOX NOW SITS AND LATCHES CORRECTLY AS DESIGNED
[S]INSPECTION FOUND GLOVE BOX DISTORTED AND WOULD NOT SIT FLUSH AGAINST DASH UNDER DIFFERENT TEMPERATURES.
",소음 관련,4
(UD) AVANTE MD [TC],북미,미국,HOUSING ASSY-GL/BOX,Q56,소음/이음_개폐시,139,9600,"[C]CUST STATES GLOVE BOX RATTLES SOP HERE
[T]GLOVE BOX REPLACE GLOVE BOX DOOR WARPED NOT CLOSING ON RT SIDE
[S]REPLACE GLOVE XBOX DOOR WARPED
[C]CUST STATES GLOVE BOX RATTLES SOP HERE
[T]GLOVE BOX REPLACE GLOVE BOX DOOR WARPED NOT CLOSING ON RT SIDE
[S]REPLACE GLOVE XBOX DOOR WARPED
",소음 관련,4
(UD) AVANTE MD [TC],북미,미국,ARMREST ASSY-CONSOLE,Q51,소음/이음_가/감속시,179,32758,"[C]CUST STATES THAT THERE WAS A TEAR ON THER CENTER CONSOLE. SPECIAL O RDER IN STOCK
[T]TEAR IN LID. OP CODE 84661R00 MILES IN 20355 MILES OUT 20356
[S]20355UPONI NSPECTION FOUND CENTER CONSOLE LID TO BE TORN ON LOWER PORTION REPLACED PART NUMBER 84660 3YAD0RY CENTER CONSOLE LID. REPLACED DUE TO
[C]CUST STATES THAT THERE WAS A TEAR ON THER CENTER CONSOLE. SPECIAL O RDER IN STOCK
[T]TEAR IN LID. OP CODE 84661R00 MILES IN 20355 MILES OUT 20356
[S]20355UPONI NSPECTION FOUND CENTER CONSOLE LID TO BE TORN ON LOWER PORTION REPLACED PART NUMBER 84660 3YAD0RY CENTER CONSOLE LID. REPLACED DUE TO
",소음 관련,1
(UD) AVANTE MD [TC],북미,미국,ARMREST ASSY-CONSOLE,Q57,소음/이음_작동시,1342,93884,"[C]CUSTOMER STATES CENTER CONSOLE CRACKING. Sop is in.
[T]VERIFIED CUSTOMERS CONCERN, FOUND ARM REST MATERIAL SPLITTING FOUND ARM REST TOP MATERIAL SPLITTING. REMOVED AND  REPLACED ARM REST TOP TO CORRECT CONCERN CAUSE PLASTIC MATERIAL SPLIT
[S]MECHANICAL FAILURE, ARM REST
[C]CUSTOMER STATES CENTER CONSOLE CRACKING. Sop is in.
[T]VERIFIED CUSTOMERS CONCERN, FOUND ARM REST MATERIAL SPLITTING FOUND ARM REST TOP MATERIAL SPLITTING. REMOVED AND  REPLACED ARM REST TOP TO CORRECT CONCERN CAUSE PLASTIC MATERIAL SPLIT
[S]MECHANICAL FAILURE, ARM REST
",소음 관련,1
(UD) AVANTE MD [TC],북미,미국,ARMREST ASSY-CONSOLE,Q57,소음/이음_작동시,1346,56403,"[C]CUSTOMER STATES CENTER CONSOLE ARMREST IS SEPARATING.
[T]REPLACED CONSOLE ARMREST AND NOW VEHICLE IS OPERATING AS DESIGNED.
[S]INSPECTED VEHICLE, CONFIRMED CUSTOMER CONCERN. FOUND CENTER CONSOLE ARMREST SEPARATING ON TOP. NO SIGNS OF DAMAGE PRESENT.
",소음 관련,1
(UD) AVANTE MD [TC],북미,미국,ARMREST ASSY-CONSOLE,Q57,소음/이음_작동시,532,33666,"[C]CUSTOMER STATES THE ARM REST IS COMING APART. PLEASE CHECK AND ADVISE.
[T]TECH STATES REMOVED AND REPLACED CONSOLE LID AN ALL IS OK
[S]TECH STATES VERIFIED CONCERN FOUND CONSOLE LID COVERING CRACKING
[C]CUSTOMER STATES THE ARM REST IS COMING APART. PLEASE CHECK AND ADVISE.
[T]TECH STATES REMOVED AND REPLACED CONSOLE LID AN ALL IS OK
[S]TECH STATES VERIFIED CONCERN FOUND CONSOLE LID COVERING CRACKING
",소음 관련,1
(UD) AVANTE MD [TC],북미,미국,CRASH PAD ASSY-MAIN,Q51,소음/이음_가/감속시,23,1402,"[C]CUSTOMER STATES WHEN DRIVING THERE IS SOMETHING BEHIND THE GLOVE BOX MOVING AROUND.SOUNDS LIKE A SCREW.ADVISE
[T]TECH STATES REMOVED GLOVE BOX HOUSING TO GAIN BETTER ACCESS TO BLOWER MOTOR.REMOVED BLOWER MOTOR.INSTALLED PROPERLY AND TESTED.GOOD AFTER REPAIR.
[S]TECH STATES VERIFIED CUSTOMER CONCERN. HEARD NOISE. STATES FOUND THAT NOISE WAS COMING FROM THE BLOWER MOTOR AREA.STATES REMOVED THE MOTOR AND FOUND THAT THE HOUSING WAS LOOSE INTERNALLY
[C]CUSTOMER STATES WHEN DRIVING THERE IS SOMETHING BEHIND THE GLOVE BOX MOVING AROUND.SOUNDS LIKE A SCREW.ADVISE
[T]TECH STATES REMOVED GLOVE BOX HOUSING TO GAIN BETTER ACCESS TO BLOWER MOTOR.REMOVED BLOWER MOTOR.INSTALLED PROPERLY AND TESTED.GOOD AFTER REPAIR.
[S]TECH STATES VERIFIED CUSTOMER CONCERN. HEARD NOISE. STATES FOUND THAT NOISE WAS COMING FROM THE BLOWER MOTOR AREA.STATES REMOVED THE MOTOR AND FOUND THAT THE HOUSING WAS LOOSE INTERNALLY
",소음 관련,0
(UD) AVANTE MD [TC],북미,미국,CRASH PAD ASSY-MAIN,Q53,소음/이음_요철로/둔턱,42,1160,"[C]CUSTOMER STATES THERE IS A RATTLING NOISE FROM THE FRONT DASH AREA WHEN DRIVING OVER BUMPS. CHECK AND ADVISE
[T]RESECURED CLIPS, TEST DROVE AND NO MORE NOISE PRESENT
[S]TOOK OUT DASH AND FOUND LOOSE CLIPS IN THE DASH
[C]CUSTOMER STATES THERE IS A RATTLING NOISE FROM THE FRONT DASH AREA WHEN DRIVING OVER BUMPS. CHECK AND ADVISE
[T]RESECURED CLIPS, TEST DROVE AND NO MORE NOISE PRESENT
[S]TOOK OUT DASH AND FOUND LOOSE CLIPS IN THE DASH
",소음 관련,0
(UD) AVANTE MD [TC],북미,미국,CRASH PAD ASSY-MAIN,Q55,소음/이음_주행중,1516,52231,"[C]CUST STATES NOISE COMING FROM THE DASH WHEN MAKING TURNS CK AND ADVISE
[T]RESECURED BOLT TO METAL BRACKET IN DASH, ROAD TEST, OK AFTER REPAIR.
[S]VERIFIED COMPLAINT, ROAD TEST AND FOUND NOISE COMING FROM PASS FRONT SIDE. REMOVED DASH AND FOUND LOOSE BOLT ROLLING AROUND.
[C]CUST STATES NOISE COMING FROM THE DASH WHEN MAKING TURNS CK AND ADVISE
[T]RESECURED BOLT TO METAL BRACKET IN DASH, ROAD TEST, OK AFTER REPAIR.
[S]VERIFIED COMPLAINT, ROAD TEST AND FOUND NOISE COMING FROM PASS FRONT SIDE. REMOVED DASH AND FOUND LOOSE BOLT ROLLING AROUND.
",소음 관련,0
(UD) AVANTE MD [TC],북미,미국,CRASH PAD ASSY-MAIN,Q55,소음/이음_주행중,119,9775,"[C]CLIENT STATES RATTLING SOUND COMING FROM DASH WHEN REACHING 35MPH 50MPH HAPPENS ON ALL ROAD CONDITIONS
[T]CAN ALSO HEAR WATER BOTTLES AND ITEMS IN CAR AND TRUNK CAUSING NOISE
[S]CUST CONCERN TEST DROVE NORMAL BODY FLEX OVER POOR NEW MEXICO ROADS
[C]CLIENT STATES RATTLING SOUND COMING FROM DASH WHEN REACHING 35MPH 50MPH HAPPENS ON ALL ROAD CONDITIONS
[T]CAN ALSO HEAR WATER BOTTLES AND ITEMS IN CAR AND TRUNK CAUSING NOISE
[S]CUST CONCERN TEST DROVE NORMAL BODY FLEX OVER POOR NEW MEXICO ROADS
",소음 관련,0
(UD) AVANTE MD [TC],북미,미국,COVER ASSY-FR CONSOL,Q54,소음/이음_정차시,1419,77857,"[C]CUSTOMER STATES THAT THE TRIM PIECE AROUND THE AC ON INSIDE DRIVER SIDE IS LIFTING. SOP IN STOCK FOR REPAIR.
[T]REPLACED GARNISH AND VERIFY REPAIR
[S]VERIFIED CONCERN FOUND INSIDE AC GARNISH WARPED
[C]CUSTOMER STATES THAT THE TRIM PIECE AROUND THE AC ON INSIDE DRIVER SIDE IS LIFTING. SOP IN STOCK FOR REPAIR.
[T]REPLACED GARNISH AND VERIFY REPAIR
[S]VERIFIED CONCERN FOUND INSIDE AC GARNISH WARPED
",소음 관련,6
(UD) AVANTE MD [TC],북미,미국,COVER ASSY-FR CONSOL,Q57,소음/이음_작동시,151,10921,"[C]MAINTENANCE CUSTOMER STATES SQUEAK COMING FROM LEFT SIDE BY SH IFTER.
[T]REPLACED GARNISH AND RETESTED TO RESOLVE CONCERN
[S]FOUND NOISE COMING FROM GARNISH ASSEMBLY
[C]MAINTENANCE CUSTOMER STATES SQUEAK COMING FROM LEFT SIDE BY SH IFTER.
[T]REPLACED GARNISH AND RETESTED TO RESOLVE CONCERN
[S]FOUND NOISE COMING FROM GARNISH ASSEMBLY
",소음 관련,6
(UD) AVANTE MD [TC],북미,미국,COVER ASSY-FR CONSOL,Q55,소음/이음_주행중,146,6891,"[C]CUSTOMER STATES WHEN GOING OVER BUMPS THE SILVER TRIM BEZEL ABOVE THE PASSENGER SIDE MIDDLE DASH VENTS POPS AND SQUEAKS. UNABLE TO DUPLICATE ON ROAD TEST WITH ADVISOR.
[T]NECESSARY TO INSTALL THE THREE RETAINING CLIPS ON THE PANEL THAT WERE MISSING FROM THE FACTORY. TECHNICIAN THEN VERIFIED THE PANEL IS NOT POPPING ON ROAD TEST.
[S]TECHNICIAN REMOVED THE TRIM PANEL FOR INSPECTION AND NOTED THERE ARE 3 MISSING RETAINING CLIPS UNDER THE PANEL.
[C]CUSTOMER STATES WHEN GOING OVER BUMPS THE SILVER TRIM BEZEL ABOVE THE PASSENGER SIDE MIDDLE DASH VENTS POPS AND SQUEAKS. UNABLE TO DUPLICATE ON ROAD TEST WITH ADVISOR.
[T]NECESSARY TO INSTALL THE THREE RETAINING CLIPS ON THE PANEL THAT WERE MISSING FROM THE FACTORY. TECHNICIAN THEN VERIFIED THE PANEL IS NOT POPPING ON ROAD TEST.
[S]TECHNICIAN REMOVED THE TRIM PANEL FOR INSPECTION AND NOTED THERE ARE 3 MISSING RETAINING CLIPS UNDER THE PANEL.
",소음 관련,6
(UD) AVANTE MD [TC],북미,미국,COVER ASSY-FR CONSOL,Q57,소음/이음_작동시,1207,57779,"[C]C.S THE BEZEL ON THE PASSENGER SIDE AROUND THE CENTER RIGHT SIDE VENT WILL NOT STAY IN PLACE
[T]RIGHT VENT GARNISH DEFORMED INSPECT FOR CONCERN FOUND RIGHT CENTER VENT GARNISH NOT SETTING FLUSH, INSPECT CLIPS FOUND GOOD, REPLACE DEFORMED GARNISH, CHECK FOR FIT OK NOW
[S]RIGHT VENTER VENT GARNISH NOT PROPERLY SECURED
[C]C.S THE BEZEL ON THE PASSENGER SIDE AROUND THE CENTER RIGHT SIDE VENT WILL NOT STAY IN PLACE
[T]RIGHT VENT GARNISH DEFORMED INSPECT FOR CONCERN FOUND RIGHT CENTER VENT GARNISH NOT SETTING FLUSH, INSPECT CLIPS FOUND GOOD, REPLACE DEFORMED GARNISH, CHECK FOR FIT OK NOW
[S]RIGHT VENTER VENT GARNISH NOT PROPERLY SECURED
",소음 관련,6
(UD) AVANTE MD [TC],북미,미국,PANEL ASSY-CLUSTER F,Q55,소음/이음_주행중,250,18820,"[C]CUSTOMER REPORTS THAT THERE IS A RATTLE COMING FRO M THE DASH BY THE INSTRUMENT CLUSTER
[T]REPLACE CLUSTER PANEL AND VERIFY NOISE IS GONE
[S]TECH VERIFIED AND FOUND THE CLUSTER PANEL WARPED C AUSING RATTLE NOISE WHILE DRIVING
[C]CUSTOMER REPORTS THAT THERE IS A RATTLE COMING FRO M THE DASH BY THE INSTRUMENT CLUSTER
[T]REPLACE CLUSTER PANEL AND VERIFY NOISE IS GONE
[S]TECH VERIFIED AND FOUND THE CLUSTER PANEL WARPED C AUSING RATTLE NOISE WHILE DRIVING
",소음 관련,2
(UD) AVANTE MD [TC],북미,미국,PANEL ASSY-CLUSTER F,Q55,소음/이음_주행중,872,53321,"[T]893
[C]CUSTOMER STATES CUSTOMER STATES THAT SHE WAS JUST IN FOR A RATTLE IN HER DASH AND IT IS STILL RATTLING PLEASE INSTALL SOP PART
[T]rattle in dash r r trim around speedo insulate dash replace trim around speedo rattling
[S]rattle in dash WHEN DRIVING
",소음 관련,2
(TF) K5 [TF],북미,미국,HOUSING ASSY-GL/BOX,Q53,소음/이음_요철로/둔턱,57,4905,"[T]CUSTOMER STATES THERE IS A CLICKING WHEN TURNING RIGHT OR LEFT OR GOING OVER BUMP             Test drove vehicle and heard clicking sound coming from dash area over small bumps. Removed glove box and adjusted latch, insulated contact points. Re-installed glove box and test drove vehicle, noise no longer present.
",소음 관련,4
(TF) K5 [TF],북미,미국,ARMREST ASSY-CONSOLE,Q55,소음/이음_주행중,127,10974,"[T]CUSTOMER STATES THAT THE CENTER CONSOLE SQUEAJS WHEN DRIVING. VERIFIED COMPLAINT. ADJUSTED AND LUBICATED CONSOLE LATCH.
",소음 관련,1
(TF) K5 [TF],북미,미국,ARMREST ASSY-CONSOLE,Q56,소음/이음_개폐시,916,25796,"[A]Refer to Original claim 81931 Ev01.
[S]CONDITION: OWNER STATES CUBBY BOX LID IS LOOSE AND MAKES RATTLE NOISE WHEN OPENING | CAUSE: . | CORRECTION: 16029 CONSOL LID HAS PARTS BROKEN INSIDE IT. REMOVED CENTER CONSOL ASSY. REPLACED ARM REST LID ASSY. , REINSTALLED CENTER CONSOL ASSY.
",소음 관련,1
(TF) K5 [TF],북미,미국,ARMREST ASSY-CONSOLE,Q56,소음/이음_개폐시,916,25796,"[T]CONDITION: OWNER STATES CUBBY BOX LID IS LOOSE AND MAKES RATTLE NOISE WHEN OPENING | CAUSE: . | CORRECTION: 16029 CONSOL LID HAS PARTS BROKEN INSIDE IT. REMOVED CENTER CONSOL ASSY. REPLACED ARM REST LID ASSY. , REINSTALLED CENTER CONSOL ASSY.
",소음 관련,1
(TF) K5 [TF],북미,미국,CRASH PAD ASSY-MAIN,Q55,소음/이음_주행중,155,53720,"[T]CONDITION: RUBBING NOISE COMING FROM DASH AREA.                                               | CAUSE: TECHLINE CASET3070213 | CORRECTION: 33380 C/S DASH RATTLE. ROAD TEST DUPLICATED NOISE FROM DASH TO WINDSHIELD MEETS. REMOVED DASH ASSY AND INSTALL FELT TAPE. REIN STILL DASH ASSY. REROAD TEST. NO NOISE HEARD AFTER REPAIRS  AUTH JB15L1904L1
",소음 관련,0
(QF) K5 [TK],북미,미국,BAR ASSY-COWL CROSS,Q53,소음/이음_요철로/둔턱,1198,37700,"[T]customer hears a rattle noise from dash area going over bumps or ruff roads                   test drive noise heard inspect and remove crash pad dash and retest drive to hear noise tighten all bolts and nut going to the support bar and retest drive before reassemble no rattle noise heard reassemble
[T]test drive noise heard inspect and remove crash pad dash and retest drive to hear noise tighten all bolts and nut going to the support bar and retest drive before reassemble no rattle noise heard reassemble all and test 1 more time nonoise heard
[S]customer hears a rattle noise from dash area going over bumps or ruff roads
",소음 관련,5
(QF) K5 [TK],북미,미국,BAR ASSY-COWL CROSS,Q55,소음/이음_주행중,48,2297,"[T]CONDITION: WATER LEAK IN LEFT FRONT FLOOR AREA - SEE PREVIOUS REPAIRS | CAUSE: PERFORM WATER LEAK TEST AND FOUND WATER COMING IN FROM BODY SEAM BEHIND DASH AREA DUE TO FAULTY SEALANT FROM FACTORY. | CORRECTION: 1427 PERFORM WATER LEAK TEST TO VERIFY WATER LEAK CONCERN. REMOVED ALL INTERIOR TRIM TO GAIN ACCESS TO REMOVE CARPET. REMOVED CARPET AND RE-WATER TEST TO ISOLATE LEAK. FOUND LEAK COMING FROM BODY SEAM AT LEFT FRONT FIREWALL AREA. ATTEMPT TO GAIN ACCESS TO SEAM TO ATTEMPT TO SEAL. COULD NOT GAIN ACCESS TO SEAM. SUBLET VEHICLE TO BODY SHOP TO ATTEMPT TO REPAIR LEAK. BODY SHOP HAD TO REMOVE LEFT FRONT FENDER TO GAIN ACCESS & ATTEMPT TO SEAL OUTSIDE SEAMS TO STOP LEAK. RE-WATER LEAK TEST VEHICLE
[O]DPSM PWA - RHW03112707
[A]Refer to Original claim 04110 Av01.
[M]Approved
[S]CONDITION: WATER LEAK IN LEFT FRONT FLOOR AREA - SEE PREVIOUS REPAIRS | CAUSE: PERFORM WATER LEAK TEST AND FOUND WATER COMING IN FROM BODY SEAM BEHIND DASH AREA DUE TO FAULTY SEALANT FROM FACTORY. | CORRECTION: 1427 PERFORM WATER LEAK TEST TO VERIFY WATER LEAK CONCERN. REMOVED ALL INTERIOR TRIM TO GAIN ACCESS TO REMOVE CARPET. REMOVED CARPET AND RE-WATER TEST TO ISOLATE LEAK. FOUND LEAK COMING FROM BODY SEAM AT LEFT FRONT FIREWALL AREA. ATTEMPT TO GAIN ACCESS TO SEAM TO ATTEMPT TO SEAL. COULD NOT GAIN ACCESS TO SEAM. SUBLET VEHICLE TO BODY SHOP TO ATTEMPT TO REPAIR LEAK. BODY SHOP HAD TO REMOVE LEFT FRONT FENDER TO GAIN ACCESS & ATTEMPT TO SEAL OUTSIDE SEAMS TO STOP LEAK. RE-WATER LEAK TEST VEHICLE MULTIPLE TIMES AFTER MULTIPLE ATTEMPTS OF APPLYING SEALANT TO BODY SEAMS AND LEAK STILL PERSISTS. KIA MOTORS SENT OUT FIELD TECHNICAL SPECIALIST TO REVIEW VEHICLE. FTS VERIFIED WATER LEAK AND RECOMMENDED DASH REMOVAL TO INSPECT. BROUGHT VEHICLE BACK TO DEALER TO REMOVE COMPLETE DASH ASSEMBLY
",소음 관련,5
